Location,Population,date,HighestInfectionCount,PercentPopulationInfected
India,1393409024,5/4/2021,20664980,1.483051971
United States,332915072,8/7/2020,4926684,1.479862107
Mexico,130262224,2/6/2021,1926080,1.478617469
Mexico,130262224,2/5/2021,1912871,1.468477154
United States,332915072,8/6/2020,4866126,1.461671882
India,1393409024,5/3/2021,20282832,1.455626571
United Kingdom,68207112,10/30/2020,990577,1.452307495
Mexico,130262224,2/3/2021,1886245,1.448036846
Mexico,130262224,2/4/2021,1886245,1.448036846
United States,332915072,8/5/2020,4805975,1.443603911
Mexico,130262224,2/2/2021,1874092,1.438707203
Mexico,130262224,2/1/2021,1869708,1.435341684
Mexico,130262224,1/31/2021,1864260,1.431159351
India,1393409024,5/2/2021,19925516,1.429983275
United States,332915072,8/4/2020,4751624,1.427278126
Mexico,130262224,1/30/2021,1857230,1.425762545
United Kingdom,68207112,10/29/2020,966167,1.416519439
Mexico,130262224,1/29/2021,1841893,1.413988602
United States,332915072,8/3/2020,4689940,1.408749677
India,1393409024,5/1/2021,19557456,1.403568921
Mexico,130262224,1/28/2021,1825519,1.401418572
United States,332915072,8/2/2020,4648278,1.396235374
Mexico,130262224,1/27/2021,1806849,1.387085944
United Kingdom,68207112,10/28/2020,943097,1.382695986
United States,332915072,8/1/2020,4601238,1.382105644
India,1393409024,4/30/2021,19164968,1.375401456
Mexico,130262224,1/26/2021,1788905,1.373310654
United States,332915072,7/31/2020,4543581,1.364786813
Mexico,130262224,1/25/2021,1771740,1.360133388
Mexico,130262224,1/24/2021,1763219,1.353591967
India,1393409024,4/29/2021,18762976,1.346551922
United Kingdom,68207112,10/27/2020,918386,1.346466627
United States,332915072,7/30/2020,4478969,1.34537886
Mexico,130262224,1/23/2021,1752347,1.345245725
Mexico,130262224,1/22/2021,1732290,1.329848322
United States,332915072,7/29/2020,4409818,1.324607496
India,1393409024,4/28/2021,18376420,1.318810176
Mexico,130262224,1/21/2021,1711283,1.31372162
United Kingdom,68207112,10/26/2020,895495,1.31290561
United States,332915072,7/28/2020,4345676,1.305340721
Mexico,130262224,1/20/2021,1688944,1.296572366
India,1393409024,4/27/2021,17997112,1.291588592
United States,332915072,7/27/2020,4280780,1.285847461
United Kingdom,68207112,10/25/2020,874599,1.282269509
Mexico,130262224,1/19/2021,1668396,1.280798031
United States,332915072,7/26/2020,4221096,1.267919765
Mexico,130262224,1/18/2021,1649502,1.266293442
India,1393409024,4/26/2021,17636186,1.26568622
Mexico,130262224,1/17/2021,1641428,1.260095175
United Kingdom,68207112,10/24/2020,854802,1.253244676
Mexico,130262224,1/16/2021,1630258,1.251520164
United States,332915072,7/25/2020,4165226,1.251137708
India,1393409024,4/25/2021,17313164,1.242504082
Mexico,130262224,1/15/2021,1609735,1.235765021
United States,332915072,7/24/2020,4101043,1.231858616
United Kingdom,68207112,10/23/2020,831781,1.219493064
Mexico,130262224,1/14/2021,1588369,1.219362722
India,1393409024,4/24/2021,16960172,1.217171104
United States,332915072,7/23/2020,4025896,1.209286193
Mexico,130262224,1/13/2021,1571901,1.20672053
Mexico,130262224,1/12/2021,1556028,1.194535109
India,1393409024,4/23/2021,16610481,1.192075027
United Kingdom,68207112,10/22/2020,811242,1.189380368
United States,332915072,7/22/2020,3958003,1.188892704
Mexico,130262224,1/11/2021,1541633,1.183484323
Mexico,130262224,1/10/2021,1534039,1.177654544
Mexico,130262224,1/9/2021,1524036,1.169975418
United States,332915072,7/21/2020,3890421,1.168592631
India,1393409024,4/22/2021,16263695,1.167187432
United Kingdom,68207112,10/21/2020,789997,1.15823259
Mexico,130262224,1/8/2021,1507931,1.157611895
United States,332915072,7/20/2020,3822304,1.148131857
Mexico,130262224,1/7/2021,1493569,1.146586442
India,1393409024,4/21/2021,15930774,1.143294878
Mexico,130262224,1/6/2021,1479835,1.136043094
United States,332915072,7/19/2020,3761614,1.129901983
Mexico,130262224,1/5/2021,1466490,1.125798374
India,1393409024,4/20/2021,15616130,1.120713999
United Kingdom,68207112,10/20/2020,763305,1.119098841
Mexico,130262224,1/4/2021,1455219,1.117145827
United States,332915072,7/18/2020,3702676,1.112198369
Mexico,130262224,1/3/2021,1448755,1.112183529
Mexico,130262224,1/2/2021,1443544,1.108183137
Mexico,130262224,1/1/2021,1437185,1.103301445
India,1393409024,4/19/2021,15320972,1.099531562
Mexico,130262224,12/31/2020,1426094,1.094787081
United States,332915072,7/17/2020,3638351,1.092876624
United Kingdom,68207112,10/19/2020,741968,1.08781618
Mexico,130262224,12/30/2020,1413935,1.085452832
India,1393409024,4/18/2021,15061805,1.08093207
Mexico,130262224,12/29/2020,1401529,1.075928966
United States,332915072,7/16/2020,3571870,1.072907267
Mexico,130262224,12/28/2020,1389430,1.066640778
Mexico,130262224,12/27/2020,1383434,1.062037755
India,1393409024,4/17/2021,14788003,1.061282276
United Kingdom,68207112,10/18/2020,723155,1.060234012
Mexico,130262224,12/26/2020,1377217,1.057265075
Mexico,130262224,12/25/2020,1372243,1.053446623
United States,332915072,7/15/2020,3501075,1.051642084
Mexico,130262224,12/24/2020,1362564,1.046016226
India,1393409024,4/16/2021,14526609,1.04252296
Mexico,130262224,12/23/2020,1350079,1.036431713
United Kingdom,68207112,10/17/2020,706174,1.035337781
United States,332915072,7/14/2020,3435078,1.031818109
Mexico,130262224,12/22/2020,1338426,1.027485912
India,1393409024,4/15/2021,14291917,1.025679951
Mexico,130262224,12/21/2020,1325915,1.017881439
Mexico,130262224,12/20/2020,1320545,1.013758985
United States,332915072,7/13/2020,3369435,1.012100467
United Kingdom,68207112,10/16/2020,690001,1.011626178
India,1393409024,4/14/2021,14074564,1.010081301
Mexico,130262224,12/19/2020,1313675,1.008485008
Mexico,130262224,12/18/2020,1301546,0.99917379
India,1393409024,4/13/2021,13873825,0.995674978
United States,332915072,7/12/2020,3310016,0.994252372
Mexico,130262224,12/17/2020,1289298,0.989771217
United Kingdom,68207112,10/15/2020,674365,0.988701882
India,1393409024,4/12/2021,13689453,0.982443257
Mexico,130262224,12/16/2020,1277499,0.980713334
United States,332915072,7/11/2020,3249895,0.976193412
Mexico,130262224,12/15/2020,1267202,0.97280851
India,1393409024,4/11/2021,13527717,0.970836041
Mexico,130262224,12/14/2020,1255974,0.964188973
United Kingdom,68207112,10/14/2020,655382,0.960870473
Mexico,130262224,12/13/2020,1250044,0.959636617
India,1393409024,4/10/2021,13358805,0.958713828
United States,332915072,7/10/2020,3189458,0.958039533
Mexico,130262224,12/12/2020,1241436,0.953028408
India,1393409024,4/9/2021,13205926,0.947742247
Mexico,130262224,12/11/2020,1229379,0.943772463
United States,332915072,7/9/2020,3120604,0.937357381
India,1393409024,4/8/2021,13060542,0.937308556
Mexico,130262224,12/10/2020,1217126,0.934366052
United Kingdom,68207112,10/13/2020,635643,0.931930676
India,1393409024,4/7/2021,12928574,0.927837683
Mexico,130262224,12/9/2020,1205229,0.925232936
United States,332915072,7/8/2020,3060932,0.91943329
India,1393409024,4/6/2021,12801785,0.918738488
Mexico,130262224,12/8/2020,1193255,0.916040709
India,1393409024,4/5/2021,12686049,0.910432528
Mexico,130262224,12/7/2020,1182249,0.907591598
United Kingdom,68207112,10/12/2020,618408,0.90666205
India,1393409024,4/4/2021,12589067,0.903472475
Mexico,130262224,12/6/2020,1175850,0.902679199
United States,332915072,7/7/2020,3000651,0.90132627
Mexico,130262224,12/5/2020,1168395,0.896956128
India,1393409024,4/3/2021,12485509,0.896040487
India,1393409024,4/2/2021,12392260,0.889348338
Mexico,130262224,12/4/2020,1156770,0.888031821
United Kingdom,68207112,10/11/2020,604426,0.886162722
United States,332915072,7/6/2020,2943445,0.884142908
India,1393409024,4/1/2021,12303131,0.882951868
Mexico,130262224,12/3/2020,1144643,0.878722138
India,1393409024,3/31/2021,12221665,0.877105343
India,1393409024,3/30/2021,12149335,0.871914477
United States,332915072,7/5/2020,2900297,0.871182246
Mexico,130262224,12/2/2020,1133613,0.870254603
India,1393409024,3/29/2021,12095855,0.868076408
United Kingdom,68207112,10/10/2020,591545,0.867277594
India,1393409024,3/28/2021,12039644,0.864042345
Mexico,130262224,12/1/2020,1122362,0.86161741
India,1393409024,3/27/2021,11971624,0.859160792
United States,332915072,7/4/2020,2846563,0.855041793
Mexico,130262224,11/30/2020,1113543,0.85484722
India,1393409024,3/26/2021,11908910,0.854660031
India,1393409024,3/25/2021,11846652,0.850191996
Mexico,130262224,11/29/2020,1107071,0.84987878
India,1393409024,3/24/2021,11787534,0.845949308
Mexico,130262224,11/28/2020,1101403,0.845527557
United Kingdom,68207112,10/9/2020,576378,0.84504091
India,1393409024,3/23/2021,11734058,0.842111526
United States,332915072,7/3/2020,2800597,0.841234668
India,1393409024,3/22/2021,11686796,0.838719701
Mexico,130262224,11/27/2020,1090675,0.837291861
India,1393409024,3/21/2021,11646081,0.835797731
India,1393409024,3/20/2021,11599130,0.832428225
India,1393409024,3/19/2021,11555284,0.829281553
Mexico,130262224,11/26/2020,1078594,0.828017492
India,1393409024,3/18/2021,11514331,0.826342503
United States,332915072,7/2/2020,2749086,0.825761953
United Kingdom,68207112,10/8/2020,562510,0.82470872
India,1393409024,3/17/2021,11474605,0.823491509
Mexico,130262224,11/25/2020,1070487,0.821793892
India,1393409024,3/16/2021,11438734,0.820917175
India,1393409024,3/15/2021,11409831,0.81884291
India,1393409024,3/14/2021,11385339,0.817085206
India,1393409024,3/13/2021,11359048,0.815198395
Mexico,130262224,11/24/2020,1060152,0.813859895
India,1393409024,3/12/2021,11333728,0.813381269
India,1393409024,3/11/2021,11308846,0.811595576
India,1393409024,3/10/2021,11285561,0.809924495
United States,332915072,7/1/2020,2694163,0.809264352
India,1393409024,3/9/2021,11262707,0.808284345
India,1393409024,3/8/2021,11244786,0.806998218
India,1393409024,3/7/2021,11229398,0.805893877
Mexico,130262224,11/23/2020,1049358,0.805573533
India,1393409024,3/6/2021,11210799,0.804559093
India,1393409024,3/5/2021,11192045,0.803213185
India,1393409024,3/4/2021,11173761,0.801901007
India,1393409024,3/3/2021,11156923,0.800692604
Mexico,130262224,11/22/2020,1041875,0.799828967
India,1393409024,3/2/2021,11139516,0.799443366
United Kingdom,68207112,10/7/2020,544965,0.798985596
India,1393409024,3/1/2021,11124527,0.798367659
India,1393409024,2/28/2021,11112241,0.797485936
India,1393409024,2/27/2021,11096731,0.796372839
India,1393409024,2/26/2021,11079979,0.795170607
United States,332915072,6/30/2020,2645046,0.794510739
India,1393409024,2/25/2021,11063491,0.793987322
India,1393409024,2/24/2021,11046914,0.79279765
Mexico,130262224,11/21/2020,1032688,0.79277627
India,1393409024,2/23/2021,11030176,0.791596424
India,1393409024,2/22/2021,11016434,0.790610209
India,1393409024,2/21/2021,11005850,0.789850633
India,1393409024,2/20/2021,10991651,0.788831622
India,1393409024,2/19/2021,10977387,0.787807945
Mexico,130262224,11/20/2020,1025969,0.787618212
India,1393409024,2/18/2021,10963394,0.786803717
India,1393409024,2/17/2021,10950201,0.785856903
India,1393409024,2/16/2021,10937320,0.784932479
India,1393409024,2/15/2021,10925710,0.784099271
India,1393409024,2/14/2021,10916589,0.783444689
Mexico,130262224,11/19/2020,1019543,0.782685086
India,1393409024,2/13/2021,10904940,0.782608682
India,1393409024,2/12/2021,10892746,0.781733562
India,1393409024,2/11/2021,10880603,0.780862102
India,1393409024,2/10/2021,10871294,0.780194029
United States,332915072,6/29/2020,2595225,0.779545661
India,1393409024,2/9/2021,10858371,0.779266591
Mexico,130262224,11/18/2020,1015071,0.779252011
India,1393409024,2/8/2021,10847304,0.778472352
United Kingdom,68207112,10/6/2020,530797,0.778213568
India,1393409024,2/7/2021,10838194,0.77781856
India,1393409024,2/6/2021,10826363,0.776969491
Mexico,130262224,11/17/2020,1011153,0.776244232
India,1393409024,2/5/2021,10814304,0.776104059
India,1393409024,2/4/2021,10802591,0.775263459
Mexico,130262224,11/16/2020,1009396,0.774895414
India,1393409024,2/3/2021,10790183,0.774372981
India,1393409024,2/2/2021,10777284,0.773447266
Mexico,130262224,11/15/2020,1006522,0.772689095
India,1393409024,2/1/2021,10766245,0.772655036
India,1393409024,1/31/2021,10757610,0.772035333
India,1393409024,1/30/2021,10746174,0.771214612
India,1393409024,1/29/2021,10733130,0.770278491
Mexico,130262224,11/14/2020,1003253,0.770179542
India,1393409024,1/28/2021,10720048,0.769339642
India,1393409024,1/27/2021,10701193,0.767986486
India,1393409024,1/26/2021,10689527,0.767149259
United States,332915072,6/28/2020,2553924,0.767139795
India,1393409024,1/25/2021,10676838,0.766238615
Mexico,130262224,11/13/2020,997393,0.765680924
India,1393409024,1/24/2021,10667736,0.765585396
India,1393409024,1/23/2021,10654533,0.764637864
India,1393409024,1/22/2021,10639684,0.763572204
India,1393409024,1/21/2021,10625428,0.762549102
India,1393409024,1/20/2021,10610883,0.761505259
Mexico,130262224,11/12/2020,991835,0.761414146
India,1393409024,1/19/2021,10595639,0.760411252
India,1393409024,1/18/2021,10581823,0.759419727
India,1393409024,1/17/2021,10571773,0.758698474
India,1393409024,1/16/2021,10557985,0.757708958
Mexico,130262224,11/11/2020,986177,0.757070599
United Kingdom,68207112,10/5/2020,516251,0.756887346
India,1393409024,1/15/2021,10542841,0.756622127
India,1393409024,1/14/2021,10527683,0.755534292
India,1393409024,1/13/2021,10512093,0.754415453
United States,332915072,6/27/2020,2511008,0.754248819
India,1393409024,1/12/2021,10495147,0.753199299
India,1393409024,1/11/2021,10479179,0.752053332
Mexico,130262224,11/10/2020,978531,0.751200901
India,1393409024,1/10/2021,10466595,0.751150224
India,1393409024,1/9/2021,10450284,0.749979641
India,1393409024,1/7/2021,10413417,0.747333828
India,1393409024,1/8/2021,10413417,0.747333828
Mexico,130262224,11/9/2020,972785,0.746789798
India,1393409024,1/6/2021,10395278,0.746032057
India,1393409024,1/5/2021,10374932,0.744571897
India,1393409024,1/4/2021,10356844,0.743273785
Mexico,130262224,11/8/2020,967825,0.742982094
India,1393409024,1/3/2021,10340469,0.74209861
United States,332915072,6/26/2020,2470252,0.742006658
India,1393409024,1/2/2021,10323965,0.740914177
India,1393409024,1/1/2021,10305788,0.739609678
Mexico,130262224,11/7/2020,961938,0.738462749
United Kingdom,68207112,10/4/2020,503656,0.73842153
India,1393409024,12/31/2020,10286709,0.738240446
India,1393409024,12/30/2020,10266674,0.736802606
India,1393409024,12/29/2020,10244852,0.735236519
India,1393409024,12/28/2020,10224303,0.73376179
Mexico,130262224,11/6/2020,955128,0.733234833
India,1393409024,12/27/2020,10207871,0.732582524
India,1393409024,12/26/2020,10187850,0.731145688
India,1393409024,12/25/2020,10169118,0.729801359
Mexico,130262224,11/5/2020,949197,0.728681709
India,1393409024,12/24/2020,10146845,0.728202906
United States,332915072,6/25/2020,2421215,0.727277076
India,1393409024,12/23/2020,10123778,0.726547469
India,1393409024,12/22/2020,10099066,0.724773977
Mexico,130262224,11/4/2020,943630,0.724408022
India,1393409024,12/21/2020,10075116,0.723055171
India,1393409024,12/20/2020,10055560,0.721651706
Mexico,130262224,11/3/2020,938405,0.720396882
India,1393409024,12/19/2020,10031223,0.719905127
India,1393409024,12/18/2020,10004599,0.717994417
Mexico,130262224,11/2/2020,933155,0.71636655
India,1393409024,12/17/2020,9979447,0.716189348
United States,332915072,6/24/2020,2381914,0.715471963
India,1393409024,12/16/2020,9956557,0.714546614
Mexico,130262224,11/1/2020,929392,0.713477762
India,1393409024,12/15/2020,9932547,0.712823502
India,1393409024,12/14/2020,9906165,0.71093016
Mexico,130262224,10/31/2020,924962,0.710076929
India,1393409024,12/13/2020,9884100,0.709346633
India,1393409024,12/12/2020,9857029,0.707403844
Mexico,130262224,10/30/2020,918811,0.705354915
India,1393409024,12/11/2020,9826775,0.705232622
United Kingdom,68207112,10/3/2020,480691,0.704752021
United States,332915072,6/23/2020,2345653,0.704579996
India,1393409024,12/10/2020,9796744,0.703077404
India,1393409024,12/9/2020,9767371,0.700969409
Mexico,130262224,10/29/2020,912811,0.700748822
India,1393409024,12/8/2020,9735850,0.698707259
India,1393409024,12/7/2020,9703770,0.696404992
Mexico,130262224,10/28/2020,906863,0.696182648
India,1393409024,12/6/2020,9677203,0.694498373
United States,332915072,6/22/2020,2306957,0.692956611
India,1393409024,12/5/2020,9644222,0.692131444
Mexico,130262224,10/27/2020,901268,0.691887465
India,1393409024,12/4/2020,9608211,0.689547063
Mexico,130262224,10/26/2020,895326,0.687325897
India,1393409024,12/3/2020,9571559,0.68691668
United Kingdom,68207112,10/2/2020,467820,0.685881554
India,1393409024,12/2/2020,9534964,0.684290387
Mexico,130262224,10/25/2020,891160,0.684127733
United States,332915072,6/21/2020,2277138,0.683999672
India,1393409024,12/1/2020,9499413,0.681739018
Mexico,130262224,10/24/2020,886800,0.680780638
India,1393409024,11/30/2020,9462809,0.67911208
India,1393409024,11/29/2020,9431691,0.676878852
United States,332915072,6/20/2020,2251290,0.67623553
Mexico,130262224,10/23/2020,880775,0.676155353
United Kingdom,68207112,10/1/2020,460846,0.675656814
India,1393409024,11/28/2020,9392919,0.674096323
India,1393409024,11/27/2020,9351109,0.671095769
Mexico,130262224,10/22/2020,874171,0.671085579
India,1393409024,11/26/2020,9309787,0.668130236
United States,332915072,6/19/2020,2219476,0.666679339
Mexico,130262224,10/21/2020,867559,0.666009664
United Kingdom,68207112,9/30/2020,453928,0.665514177
India,1393409024,11/25/2020,9266705,0.665038394
India,1393409024,11/24/2020,9222216,0.661845577
Mexico,130262224,10/20/2020,860714,0.660754879
India,1393409024,11/23/2020,9177840,0.65866087
United States,332915072,6/18/2020,2188414,0.657349031
Mexico,130262224,10/19/2020,854926,0.656311534
India,1393409024,11/22/2020,9139865,0.65593554
United Kingdom,68207112,9/29/2020,446817,0.655088578
Mexico,130262224,10/18/2020,851227,0.653471877
India,1393409024,11/21/2020,9095806,0.652773582
Mexico,130262224,10/17/2020,847108,0.650309794
India,1393409024,11/20/2020,9050597,0.649529093
United States,332915072,6/17/2020,2160192,0.648871794
India,1393409024,11/19/2020,9004365,0.646211187
Mexico,130262224,10/16/2020,841661,0.646128228
United Kingdom,68207112,9/28/2020,439673,0.644614597
India,1393409024,11/18/2020,8958483,0.6429184
Mexico,130262224,10/15/2020,834910,0.640945605
United States,332915072,6/16/2020,2133129,0.640742694
India,1393409024,11/17/2020,8912907,0.639647573
United Kingdom,68207112,9/27/2020,435628,0.63868413
India,1393409024,11/16/2020,8874290,0.636876168
Mexico,130262224,10/14/2020,829396,0.636712605
India,1393409024,11/15/2020,8845127,0.634783244
Mexico,130262224,10/13/2020,825340,0.633598886
United States,332915072,6/15/2020,2108596,0.633373547
India,1393409024,11/14/2020,8814579,0.632590923
United Kingdom,68207112,9/26/2020,429931,0.630331629
Mexico,130262224,10/12/2020,821045,0.630301691
India,1393409024,11/13/2020,8773479,0.629641322
Mexico,130262224,10/11/2020,817503,0.62758256
United States,332915072,6/14/2020,2087599,0.627066533
India,1393409024,11/12/2020,8728795,0.626434511
Mexico,130262224,10/10/2020,814328,0.625145169
India,1393409024,11/11/2020,8683916,0.623213705
Mexico,130262224,10/9/2020,810020,0.621837993
United Kingdom,68207112,9/25/2020,423890,0.621474781
United States,332915072,6/13/2020,2068698,0.621389109
India,1393409024,11/10/2020,8636011,0.619775734
Mexico,130262224,10/8/2020,804488,0.617591175
India,1393409024,11/9/2020,8591730,0.616597844
United States,332915072,6/12/2020,2044521,0.614126897
India,1393409024,11/8/2020,8553657,0.61386548
Mexico,130262224,10/7/2020,799188,0.613522459
United Kingdom,68207112,9/24/2020,417017,0.611398119
India,1393409024,11/7/2020,8507754,0.610571186
Mexico,130262224,10/6/2020,794608,0.610006474
India,1393409024,11/6/2020,8462080,0.607293326
United States,332915072,6/11/2020,2018969,0.606451666
Mexico,130262224,10/5/2020,789780,0.606300104
India,1393409024,11/5/2020,8411724,0.603679455
United Kingdom,68207112,9/23/2020,410381,0.601668929
India,1393409024,11/4/2020,8364086,0.600260645
United States,332915072,6/10/2020,1996688,0.599758968
India,1393409024,11/3/2020,8313876,0.596657253
India,1393409024,11/2/2020,8267623,0.59333784
United States,332915072,6/9/2020,1974968,0.593234782
United Kingdom,68207112,9/22/2020,404201,0.59260829
India,1393409024,11/1/2020,8229313,0.590588467
India,1393409024,10/31/2020,8184082,0.5873424
United States,332915072,6/8/2020,1954666,0.58713653
United Kingdom,68207112,9/21/2020,399274,0.585384703
Mexico,130262224,10/4/2020,761665,0.584716717
India,1393409024,10/30/2020,8137119,0.583972033
United States,332915072,6/7/2020,1937770,0.582061361
Mexico,130262224,10/3/2020,757953,0.581867081
India,1393409024,10/29/2020,8088851,0.58050801
United Kingdom,68207112,9/20/2020,394903,0.57897628
Mexico,130262224,10/2/2020,753090,0.578133842
India,1393409024,10/28/2020,8040203,0.577016717
United States,332915072,6/6/2020,1919918,0.576699033
Mexico,130262224,10/1/2020,748315,0.574468159
India,1393409024,10/27/2020,7990322,0.573436935
United Kingdom,68207112,9/19/2020,391002,0.573256935
United States,332915072,6/5/2020,1899622,0.570602583
Mexico,130262224,9/30/2020,743216,0.570553747
India,1393409024,10/26/2020,7946429,0.570286891
India,1393409024,10/25/2020,7909959,0.567669569
United Kingdom,68207112,9/18/2020,386579,0.566772274
Mexico,130262224,9/29/2020,738163,0.566674649
India,1393409024,10/24/2020,7864811,0.564429458
Mexico,130262224,9/28/2020,733717,0.563261533
United States,332915072,6/4/2020,1873215,0.56267053
India,1393409024,10/23/2020,7814682,0.560831878
Mexico,130262224,9/27/2020,730317,0.560651413
United Kingdom,68207112,9/17/2020,382255,0.56043276
Mexico,130262224,9/26/2020,726431,0.5576682
India,1393409024,10/22/2020,7761312,0.557001703
United Kingdom,68207112,9/16/2020,378857,0.555450874
United States,332915072,6/3/2020,1845294,0.554283706
Mexico,130262224,9/25/2020,720858,0.553389907
India,1393409024,10/21/2020,7706946,0.553100049
United Kingdom,68207112,9/15/2020,374864,0.549596646
Mexico,130262224,9/24/2020,715457,0.549243655
India,1393409024,10/20/2020,7651107,0.549092683
United States,332915072,6/2/2020,1826132,0.548527884
India,1393409024,10/19/2020,7597063,0.545214138
Mexico,130262224,9/23/2020,710049,0.545092029
United Kingdom,68207112,9/14/2020,371760,0.545045801
United States,332915072,6/1/2020,1806054,0.542496916
India,1393409024,10/18/2020,7550273,0.541856187
Mexico,130262224,9/22/2020,705263,0.541417902
United Kingdom,68207112,9/13/2020,369137,0.541200161
India,1393409024,10/17/2020,7494551,0.537857217
Mexico,130262224,9/21/2020,700580,0.537822846
United States,332915072,5/31/2020,1788187,0.537130082
United Kingdom,68207112,9/12/2020,365806,0.536316506
Mexico,130262224,9/20/2020,697663,0.535583517
India,1393409024,10/16/2020,7432680,0.533416956
Mexico,130262224,9/19/2020,694121,0.532864386
United States,332915072,5/30/2020,1769292,0.531454461
United Kingdom,68207112,9/11/2020,362308,0.531188009
India,1393409024,10/15/2020,7370468,0.528952222
Mexico,130262224,9/18/2020,688954,0.528897772
United Kingdom,68207112,9/10/2020,358768,0.525997934
Mexico,130262224,9/17/2020,684113,0.525181422
United States,332915072,5/29/2020,1746201,0.524518457
India,1393409024,10/14/2020,7307097,0.524404312
Mexico,130262224,9/16/2020,680931,0.522738657
United Kingdom,68207112,9/9/2020,355846,0.521713923
India,1393409024,10/13/2020,7239389,0.51954515
Mexico,130262224,9/15/2020,676487,0.519327077
United Kingdom,68207112,9/8/2020,353187,0.517815503
United States,332915072,5/28/2020,1721114,0.516982902
Mexico,130262224,9/14/2020,671716,0.515664465
India,1393409024,10/12/2020,7175880,0.514987335
United Kingdom,68207112,9/7/2020,350725,0.514205909
Mexico,130262224,9/13/2020,668381,0.513104244
India,1393409024,10/11/2020,7120538,0.511015637
United States,332915072,5/27/2020,1699845,0.510594185
United Kingdom,68207112,9/6/2020,347777,0.509883779
Mexico,130262224,9/12/2020,663973,0.509720301
India,1393409024,10/10/2020,7053806,0.506226519
United Kingdom,68207112,9/5/2020,344789,0.505503004
Mexico,130262224,9/11/2020,658299,0.505364472
United States,332915072,5/26/2020,1681106,0.504965423
United Kingdom,68207112,9/4/2020,342976,0.502844923
India,1393409024,10/9/2020,6979423,0.500888316
Mexico,130262224,9/10/2020,652364,0.500808277
United Kingdom,68207112,9/3/2020,341032,0.499994781
United States,332915072,5/25/2020,1662432,0.499356184
United Kingdom,68207112,9/2/2020,339296,0.497449591
Mexico,130262224,9/9/2020,647321,0.496936856
India,1393409024,10/8/2020,6906151,0.495629846
United Kingdom,68207112,9/1/2020,337786,0.495235746
United States,332915072,5/24/2020,1643342,0.493621989
Mexico,130262224,9/8/2020,642860,0.493512225
United Kingdom,68207112,8/31/2020,336491,0.493337117
United Kingdom,68207112,8/30/2020,335085,0.491275748
India,1393409024,10/7/2020,6835655,0.490570599
Mexico,130262224,9/7/2020,637509,0.489404357
United Kingdom,68207112,8/29/2020,333368,0.488758416
United States,332915072,5/23/2020,1623155,0.48755828
United Kingdom,68207112,8/28/2020,332259,0.487132486
Mexico,130262224,9/6/2020,634023,0.486728217
United Kingdom,68207112,8/27/2020,330981,0.485258781
India,1393409024,10/6/2020,6757131,0.484935212
Mexico,130262224,9/5/2020,629409,0.483186131
United Kingdom,68207112,8/26/2020,329457,0.48302441
United States,332915072,5/22/2020,1602972,0.481495773
United Kingdom,68207112,8/25/2020,328406,0.481483515
India,1393409024,10/5/2020,6685082,0.479764512
United Kingdom,68207112,8/24/2020,327222,0.479747625
Mexico,130262224,9/4/2020,623090,0.478335146
United Kingdom,68207112,8/23/2020,326250,0.478322554
United Kingdom,68207112,8/22/2020,325207,0.476793388
India,1393409024,10/4/2020,6623815,0.475367597
United Kingdom,68207112,8/21/2020,323919,0.474905022
United States,332915072,5/21/2020,1579106,0.474326978
Mexico,130262224,9/3/2020,616894,0.473578587
United Kingdom,68207112,8/20/2020,322884,0.473387585
United Kingdom,68207112,8/19/2020,321701,0.471653161
United Kingdom,68207112,8/18/2020,320888,0.470461204
India,1393409024,10/3/2020,6549373,0.47002516
Mexico,130262224,9/2/2020,610957,0.469020857
United Kingdom,68207112,8/17/2020,319797,0.468861664
United Kingdom,68207112,8/16/2020,319084,0.467816318
United States,332915072,5/20/2020,1553890,0.466752674
United Kingdom,68207112,8/15/2020,317977,0.46619332
Mexico,130262224,9/1/2020,606036,0.465243093
United Kingdom,68207112,8/14/2020,316962,0.464705206
India,1393409024,10/2/2020,6473544,0.464583183
United Kingdom,68207112,8/13/2020,315520,0.462591056
United Kingdom,68207112,8/12/2020,314389,0.460932872
Mexico,130262224,8/31/2020,599560,0.460271583
United States,332915072,5/19/2020,1531062,0.45989567
United Kingdom,68207112,8/11/2020,313380,0.459453554
India,1393409024,10/1/2020,6394068,0.458879474
United Kingdom,68207112,8/10/2020,312232,0.457770445
Mexico,130262224,8/30/2020,595841,0.457416572
United Kingdom,68207112,8/9/2020,311414,0.456571156
United Kingdom,68207112,8/8/2020,310352,0.455014134
Mexico,130262224,8/29/2020,591712,0.454246812
United Kingdom,68207112,8/7/2020,309593,0.453901347
United States,332915072,5/18/2020,1510578,0.453742749
India,1393409024,9/30/2020,6312584,0.453031658
United Kingdom,68207112,8/6/2020,308721,0.452622888
United Kingdom,68207112,8/5/2020,307771,0.451230071
United Kingdom,68207112,8/4/2020,306877,0.449919357
Mexico,130262224,8/28/2020,585738,0.449660678
United Kingdom,68207112,8/3/2020,306207,0.448937055
United Kingdom,68207112,8/2/2020,305268,0.447560366
United States,332915072,5/17/2020,1488299,0.447050652
India,1393409024,9/29/2020,6225763,0.446800824
United Kingdom,68207112,8/1/2020,304525,0.446471037
United Kingdom,68207112,7/31/2020,303764,0.445355317
Mexico,130262224,8/27/2020,579914,0.445189697
United Kingdom,68207112,7/30/2020,302884,0.444065129
United Kingdom,68207112,7/29/2020,302037,0.442823323
